,balance,stock,label
1028,576000000,42666666,diamond
1029,756000000,75000000,vip
1030,656000000,29333333,diamond
1031,648000000,44666666,diamond
1032,290000000,26500000,normal
1033,776000000,69000000,vip
1034,760000000,75000000,vip
1035,764000000,25333333,diamond
1036,242000000,29500000,normal
1037,612000000,36666666,diamond
1038,748000000,32000000,diamond
1039,764000000,29333333,diamond
1040,640000000,47333333,diamond
1041,720000000,26666666,diamond
1042,680000000,36000000,diamond
1043,724000000,36666666,diamond
1044,292000000,19500000,normal
1045,568000000,43333333,diamond
1046,692000000,39333333,diamond
1047,258000000,29500000,normal
1048,628000000,52666666,diamond
1049,680000000,34000000,diamond
1050,668000000,36000000,diamond
1051,764000000,26000000,diamond
1052,732000000,42000000,diamond
1053,314000000,20000000,normal
1054,318000000,20000000,normal
1055,736000000,31333333,diamond
1056,788000000,56000000,vip
1057,660000000,35333333,diamond
1058,784000000,59000000,vip
1059,792000000,79000000,vip
1060,256000000,32500000,normal
1061,244000000,34500000,normal
1062,576000000,52000000,diamond
1063,744000000,37333333,diamond
1064,316000000,19000000,normal
1065,788000000,65000000,vip
1066,644000000,48000000,diamond
1067,260000000,20500000,normal
1068,680000000,25333333,diamond
1069,584000000,44666666,diamond
1070,524000000,52666666,diamond
1071,600000000,53333333,diamond
1072,676000000,25333333,diamond
1073,668000000,34000000,diamond
1074,776000000,27333333,diamond
1075,692000000,27333333,diamond
1076,272000000,25000000,normal
1077,736000000,79000000,vip
1078,728000000,39333333,diamond
1079,704000000,40666666,diamond
1080,572000000,40666666,diamond
1081,592000000,46666666,diamond
1082,664000000,52666666,diamond
1083,624000000,42666666,diamond
1084,712000000,44000000,diamond
1085,270000000,31000000,normal
1086,592000000,48000000,diamond
1087,704000000,30000000,diamond
1088,260000000,25500000,normal
1089,772000000,75000000,vip
1090,656000000,45333333,diamond
1091,312000000,18000000,normal
1092,660000000,32000000,diamond
1093,556000000,45333333,diamond
1094,688000000,37333333,diamond
1095,608000000,51333333,diamond
1096,540000000,46666666,diamond
1097,296000000,22500000,normal
1098,800000000,56000000,vip
1099,800000000,68000000,vip
1100,732000000,78000000,vip
1101,784000000,72000000,vip
1102,700000000,24666666,diamond
1103,544000000,48666666,diamond
1104,784000000,29333333,normal
1105,736000000,27333333,diamond
1106,704000000,35333333,normal
1107,648000000,36666666,diamond
1108,660000000,43333333,normal
1109,244000000,23000000,normal
1110,298000000,25500000,normal
1111,242000000,29500000,normal
1112,760000000,28000000,diamond
1113,692000000,40000000,diamond
1114,270000000,18000000,normal
1115,668000000,46000000,diamond
1116,728000000,32666666,diamond
1117,784000000,76000000,vip
1118,294000000,21000000,normal
1119,298000000,25500000,normal
1120,272000000,18000000,normal
1121,664000000,50000000,diamond
1122,800000000,61000000,vip
1123,724000000,29333333,diamond
1124,584000000,50666666,diamond
1125,572000000,40000000,diamond
1126,240000000,33500000,normal
1127,240000000,37500000,normal
1128,264000000,18500000,normal
1129,720000000,33333333,diamond
1130,264000000,24500000,normal
1131,268000000,19500000,normal
1132,278000000,24000000,normal
1133,680000000,48000000,diamond
1134,716000000,80000000,vip
1135,580000000,51333333,diamond
1136,712000000,79000000,vip
1137,272000000,26500000,normal
1138,696000000,26666666,diamond
1139,668000000,39333333,diamond
1140,772000000,38000000,diamond
1141,720000000,23333333,diamond
1142,250000000,17500000,normal
1143,254000000,28000000,normal
1144,260000000,22000000,normal
1145,688000000,38000000,diamond
1146,556000000,53333333,diamond
1147,792000000,80000000,vip
1148,728000000,38000000,diamond
1149,728000000,33333333,diamond
1150,564000000,45333333,diamond
1151,246000000,18000000,normal
1152,636000000,42000000,diamond
1153,612000000,34666666,diamond
1154,292000000,25500000,normal
1155,302000000,23500000,normal
1156,624000000,30000000,diamond
1157,280000000,18500000,normal
1158,492000000,52000000,diamond
1159,584000000,39333333,diamond
1160,780000000,57000000,vip
1161,792000000,68000000,vip
1162,660000000,46666666,diamond
1163,240000000,23000000,normal
1164,712000000,38000000,diamond
1165,254000000,35000000,normal
1166,536000000,48666666,diamond
1167,652000000,29333333,diamond
1168,764000000,61000000,vip
1169,320000000,19000000,normal
1170,692000000,44000000,diamond
1171,284000000,18500000,normal
1172,552000000,49333333,diamond
1173,788000000,33333333,diamond
1174,684000000,37333333,diamond
1175,280000000,18000000,normal
1176,572000000,42000000,diamond
1177,716000000,30000000,diamond
1178,608000000,42000000,diamond
1179,664000000,32666666,diamond
1180,744000000,39333333,diamond
1181,632000000,46666666,diamond
1182,262000000,27000000,normal
1183,672000000,47333333,diamond
1184,592000000,44000000,diamond
1185,676000000,36666666,diamond
1186,668000000,32666666,diamond
1187,280000000,26500000,normal
1188,676000000,35333333,diamond
1189,306000000,20000000,normal
1190,580000000,52666666,diamond
1191,250000000,20000000,normal
1192,516000000,50666666,diamond
1193,700000000,34000000,diamond
1194,800000000,24666666,diamond
1195,258000000,28500000,normal
1196,768000000,24000000,diamond
1197,668000000,39333333,diamond
1198,254000000,21000000,normal
1199,700000000,37333333,diamond
1200,268000000,32500000,normal
1201,656000000,48666666,diamond
1202,262000000,19500000,normal
1203,648000000,39333333,diamond
1204,676000000,26666666,diamond
1205,268000000,29000000,normal
1206,258000000,33000000,normal
1207,712000000,36666666,diamond
1208,240000000,23000000,normal
1209,660000000,26666666,diamond
1210,276000000,19000000,normal
1211,648000000,27333333,diamond
1212,652000000,53333333,diamond
1213,736000000,74000000,vip
1214,636000000,34000000,diamond
1215,768000000,73000000,vip
1216,756000000,66000000,vip
1217,676000000,34666666,diamond
1218,322000000,18500000,normal
1219,748000000,24000000,diamond
1220,272000000,24000000,normal
1221,656000000,26666666,diamond
1222,252000000,19000000,normal
1223,748000000,39333333,diamond
1224,700000000,80000000,vip
1225,648000000,28666666,diamond
1226,680000000,39333333,diamond
1227,684000000,30000000,diamond
1228,696000000,26666666,diamond
1229,796000000,27333333,diamond
1230,780000000,77000000,vip
1231,716000000,44666666,diamond
1232,764000000,76000000,vip
1233,250000000,22000000,normal
1234,768000000,71000000,vip
1235,592000000,52000000,diamond
1236,246000000,19000000,normal
1237,664000000,36000000,diamond
1238,792000000,31333333,diamond
1239,508000000,53333333,diamond
1240,676000000,29333333,diamond
1241,294000000,26500000,normal
1242,688000000,26666666,diamond
1243,688000000,50000000,diamond
1244,300000000,23000000,normal
1245,560000000,41333333,diamond
1246,780000000,72000000,vip
1247,776000000,78000000,vip
1248,252000000,23500000,normal
1249,572000000,48666666,diamond
1250,648000000,44000000,diamond
1251,628000000,44000000,diamond
1252,576000000,51333333,diamond
1253,286000000,18000000,normal
1254,716000000,35333333,diamond
1255,296000000,17500000,normal
1256,284000000,25500000,normal
1257,620000000,51333333,diamond
1258,306000000,20000000,normal
1259,256000000,25000000,normal
1260,624000000,33333333,diamond
1261,728000000,28000000,diamond
1262,708000000,48000000,diamond
1263,708000000,41333333,diamond
1264,704000000,26000000,diamond
1265,272000000,28500000,normal
1266,604000000,33333333,diamond
1267,744000000,40666666,vip
1268,624000000,36000000,diamond
1269,240000000,19000000,normal
1270,254000000,35000000,vip
1271,776000000,62000000,vip
1272,676000000,25333333,diamond
1273,796000000,58000000,vip
1274,268000000,32000000,normal
1275,260000000,24000000,normal
1276,600000000,48666666,diamond
1277,242000000,24000000,normal
1278,768000000,68000000,vip
1279,640000000,44000000,diamond
1280,242000000,29000000,normal
1281,620000000,40000000,diamond
1282,326000000,18000000,vip
1283,312000000,20000000,vip
1284,648000000,44666666,diamond
1285,648000000,35333333,diamond
1286,716000000,35333333,diamond
1287,792000000,72000000,vip
1288,772000000,36000000,diamond
1289,240000000,35000000,normal
1290,768000000,23333333,diamond
1291,792000000,67000000,vip
1292,250000000,31500000,normal
1293,584000000,52666666,diamond
1294,800000000,26666666,diamond
1295,680000000,52000000,diamond
1296,700000000,80000000,vip
1297,756000000,74000000,vip
1298,780000000,70000000,vip
1299,780000000,61000000,vip
1300,260000000,29500000,normal
1301,576000000,45333333,diamond
1302,250000000,20500000,normal
1303,596000000,41333333,diamond
1304,240000000,22000000,normal
1305,736000000,76000000,vip
1306,732000000,25333333,diamond
1307,768000000,80000000,vip
1308,648000000,51333333,diamond
1309,716000000,76000000,vip
1310,252000000,26000000,normal
1311,776000000,71000000,vip
1312,664000000,44000000,diamond
1313,278000000,26500000,normal
1314,788000000,75000000,vip
1315,260000000,22000000,normal
1316,270000000,26000000,normal
1317,242000000,29000000,normal
1318,628000000,42666666,diamond
1319,684000000,30666666,diamond
1320,588000000,50000000,diamond
1321,294000000,23000000,normal
1322,764000000,74000000,vip
1323,632000000,44000000,diamond
1324,656000000,53333333,diamond
1325,772000000,76000000,vip
1326,242000000,35500000,normal
1327,564000000,44666666,diamond
1328,712000000,41333333,diamond
1329,252000000,28000000,normal
1330,744000000,80000000,vip
1331,716000000,38000000,diamond
1332,240000000,36000000,normal
1333,676000000,30000000,diamond
1334,736000000,79000000,vip
1335,704000000,25333333,diamond
1336,768000000,28000000,diamond
1337,692000000,41333333,diamond
1338,612000000,44666666,diamond
1339,660000000,44666666,diamond
1340,560000000,44666666,diamond
1341,644000000,34000000,diamond
1342,788000000,67000000,vip
1343,308000000,23000000,normal
1344,528000000,49333333,diamond
1345,776000000,63000000,vip
1346,752000000,30000000,diamond
1347,764000000,36000000,diamond
1348,740000000,71000000,vip
1349,700000000,38000000,diamond
1350,284000000,24500000,normal
1351,644000000,46000000,diamond
1352,248000000,33500000,normal
1353,688000000,26666666,diamond
1354,580000000,50000000,diamond
1355,712000000,76000000,vip
1356,256000000,24000000,normal
1357,672000000,38666666,diamond
1358,254000000,25000000,normal
1359,736000000,74000000,vip
1360,548000000,52666666,diamond
1361,276000000,24000000,normal
1362,242000000,33500000,normal
1363,704000000,76000000,vip
1364,672000000,25333333,diamond
1365,292000000,27000000,normal
1366,568000000,53333333,diamond
1367,736000000,23333333,diamond
1368,536000000,49333333,diamond
1369,780000000,77000000,vip
1370,254000000,36000000,normal
1371,760000000,70000000,vip
1372,672000000,31333333,diamond
1373,636000000,49333333,diamond
1374,660000000,50000000,diamond
1375,676000000,45333333,diamond
1376,296000000,23000000,normal
1377,280000000,24500000,normal
1378,240000000,39500000,normal
1379,246000000,24500000,normal
1380,764000000,77000000,vip
1381,760000000,34666666,diamond
1382,712000000,74000000,vip
1383,760000000,77000000,vip
1384,792000000,57000000,vip
1385,596000000,44666666,diamond
1386,760000000,24666666,diamond
1387,512000000,51333333,vip
1388,608000000,51333333,diamond
1389,628000000,41333333,vip
1390,732000000,71000000,vip
1391,608000000,45333333,diamond
1392,580000000,39333333,diamond
1393,612000000,51333333,diamond
1394,270000000,31500000,normal
1395,744000000,72000000,vip
1396,672000000,34000000,diamond
1397,708000000,34666666,diamond
1398,528000000,50000000,diamond
1399,298000000,24500000,normal
1400,740000000,24000000,diamond
1401,242000000,38500000,normal
1402,286000000,18000000,normal
1403,780000000,36000000,diamond
1404,584000000,37333333,diamond
1405,278000000,28000000,normal
1406,282000000,25500000,normal
1407,680000000,29333333,diamond
1408,620000000,53333333,diamond
1409,796000000,55000000,vip
1410,736000000,26666666,diamond
1411,732000000,40000000,diamond
1412,688000000,50666666,diamond
1413,716000000,76000000,vip
1414,268000000,29500000,normal
1415,512000000,50666666,diamond
1416,246000000,22000000,normal
1417,756000000,70000000,vip
1418,764000000,74000000,vip
1419,268000000,18500000,normal
1420,306000000,18000000,normal
1421,660000000,26000000,diamond
1422,712000000,35333333,diamond
1423,264000000,23000000,normal
1424,688000000,28666666,diamond
1425,780000000,70000000,vip
1426,280000000,24500000,normal
1427,680000000,42000000,diamond
1428,696000000,48000000,diamond
1429,580000000,40000000,diamond
1430,256000000,34500000,normal
1431,592000000,36666666,diamond
1432,788000000,63000000,vip
1433,242000000,38000000,normal
1434,616000000,47333333,diamond
1435,668000000,33333333,diamond
1436,724000000,46000000,diamond
1437,672000000,34666666,diamond
1438,572000000,48000000,diamond
1439,308000000,23000000,normal
1440,288000000,28000000,normal
1441,680000000,32000000,diamond
1442,684000000,42666666,diamond
1443,664000000,32000000,diamond
1444,752000000,27333333,diamond
1445,584000000,45333333,diamond
1446,290000000,23000000,normal
1447,248000000,33500000,normal
1448,282000000,25000000,normal
1449,732000000,78000000,vip
1450,254000000,35000000,normal
1451,314000000,18500000,normal
1452,652000000,34000000,diamond
1453,712000000,44666666,diamond
1454,716000000,27333333,diamond
1455,568000000,43333333,diamond
1456,636000000,32666666,diamond
1457,244000000,19000000,normal
1458,524000000,48666666,diamond
1459,720000000,44000000,diamond
1460,624000000,31333333,diamond
1461,244000000,25500000,normal
1462,588000000,36666666,diamond
1463,752000000,39333333,diamond
1464,704000000,40666666,diamond
1465,312000000,18500000,normal
1466,252000000,33500000,normal
1467,772000000,68000000,vip
1468,688000000,50666666,diamond
1469,776000000,26000000,diamond
1470,592000000,38000000,diamond
1471,284000000,18000000,normal
1472,252000000,26500000,normal
1473,672000000,36666666,diamond
1474,700000000,26666666,diamond
1475,308000000,18000000,normal
1476,266000000,31000000,normal
1477,260000000,25500000,normal
1478,242000000,25500000,normal
1479,620000000,42666666,diamond
1480,628000000,48000000,diamond
1481,624000000,45333333,diamond
1482,246000000,36500000,normal
